680,5.64E+14,
681,5.67E+14,
682,5.67E+14,
683,5.81E+14,
684,5.81E+14,
685,5.81E+14,
686,5.78E+14,
687,5.71E+14,
688,5.78E+14,
689,5.81E+14,
690,5.67E+14,
691,5.67E+14,
692,5.64E+14,
693,5.53E+14,
694,5.50E+14,
695,5.50E+14,
696,5.39E+14,
697,5.39E+14,
698,5.39E+14,
699,5.39E+14,
700,5.29E+14,
701,5.29E+14,
702,5.25E+14,
703,5.25E+14,
704,5.25E+14,
705,5.22E+14,
706,5.22E+14,
707,5.22E+14,
708,5.22E+14,
709,5.25E+14,
710,5.29E+14,
711,5.39E+14,
712,5.50E+14,
713,5.43E+14,
714,5.43E+14,
715,5.36E+14,
716,5.29E+14,
717,5.22E+14,
718,5.15E+14,
719,5.11E+14,
720,5.11E+14,
721,5.08E+14,
722,4.97E+14,
723,5.01E+14,
724,4.97E+14,
725,4.97E+14,
726,5.01E+14,
727,5.01E+14,
728,5.11E+14,
729,5.11E+14,
730,5.11E+14,
731,5.11E+14,
732,5.15E+14,
733,5.15E+14,
734,5.22E+14,
735,5.11E+14,
736,4.97E+14,
737,4.94E+14,
738,4.94E+14,
739,4.97E+14,
740,5.01E+14,
741,4.97E+14,
742,4.97E+14,
743,4.97E+14,
744,4.94E+14,
745,4.87E+14,
746,4.87E+14,
747,4.83E+14,
748,4.83E+14,
749,4.94E+14,
750,4.94E+14,
751,4.94E+14,
752,4.94E+14,
753,4.87E+14,
754,4.94E+14,
755,4.87E+14,
756,4.83E+14,
757,4.83E+14,
758,4.87E+14,
759,4.97E+14,
760,4.97E+14,
761,5.01E+14,
762,5.08E+14,
763,5.25E+14,
764,5.99E+14,
765,6.44E+14,
766,5.81E+14,
767,5.36E+14,
768,5.11E+14,
769,4.97E+14,
770,4.94E+14,
771,4.94E+14,
772,4.94E+14,
773,4.83E+14,
774,4.94E+14,
775,4.83E+14,
776,4.83E+14,
777,4.83E+14,
778,4.83E+14,
779,4.87E+14,
780,4.83E+14,
781,4.94E+14,
782,4.94E+14,
783,4.94E+14,
784,4.97E+14,
785,4.97E+14,
786,4.97E+14,
787,5.11E+14,
788,5.08E+14,
789,5.39E+14,
790,5.50E+14,
791,5.36E+14,
792,5.29E+14,
793,5.25E+14,
794,5.25E+14,
795,5.25E+14,
796,5.36E+14,
797,5.50E+14,
798,5.53E+14,
799,5.50E+14,
800,5.39E+14,
801,5.50E+14,
802,5.39E+14,
803,5.36E+14,
804,5.39E+14,
805,5.36E+14,
806,5.53E+14,
807,5.50E+14,
808,5.57E+14,
809,5.64E+14,
810,5.67E+14,
811,5.57E+14,
812,5.64E+14,
813,5.57E+14,
814,5.67E+14,
815,5.71E+14,
816,5.81E+14,
817,5.92E+14,
818,5.99E+14,
819,6.09E+14,
820,6.58E+14,
821,7.35E+14,
822,8.65E+14,
823,1.08E+15,
824,1.14E+15,
825,1.03E+15,
826,9.38E+14,
827,9.24E+14,
828,1.04E+15,
829,9.56E+14,
830,8.09E+14,
831,7.07E+14,
832,6.69E+14,
833,6.72E+14,
834,7.91E+14,
835,8.82E+14,
836,7.84E+14,
837,7.21E+14,
838,6.65E+14,
839,6.37E+14,
840,6.37E+14,
841,7.14E+14,
842,6.79E+14,
843,6.55E+14,
844,5.99E+14,
845,5.92E+14,
846,5.92E+14,
847,5.92E+14,
848,5.85E+14,
849,5.71E+14,
850,5.99E+14,
