254,0.00E+00,
255,0,
256,0,
257,0,
258,0,
259,0,
260,1.74E+11,
261,1156742082,
262,0,
263,0,
264,41879638010,
265,0,
266,4403981902,
267,0,
268,54840723980,
269,64666063350,
270,18187330316,
271,7.38E+10,
272,50241628962,
273,24180090502,
274,8.64E+10,
275,8.84E+10,
276,7.74E+10,
277,1.43E+11,
278,1.77E+11,
279,2.72E+11,
280,3.00E+11,
281,4.22E+11,
282,5.52E+11,
283,7.70E+11,
284,9.04E+11,
285,1.05E+12,
286,1.30E+12,
287,1.59E+12,
288,2.02E+12,
289,2.48E+12,
290,3.06E+12,
291,3.74E+12,
292,4.44E+12,
293,5.14E+12,
294,5.56E+12,
295,6.62E+12,
296,7.92E+12,
297,8.82E+12,
298,1.04E+13,
299,1.19E+13,
300,1.34E+13,
301,1.48E+13,
302,1.61E+13,
303,1.84E+13,
304,2.10E+13,
305,2.32E+13,
306,2.48E+13,
307,2.80E+13,
308,2.98E+13,
309,3.22E+13,
310,3.38E+13,
311,3.70E+13,
312,4.02E+13,
313,4.32E+13,
314,4.70E+13,
315,4.94E+13,
316,5.20E+13,
317,5.52E+13,
318,5.68E+13,
319,6.08E+13,
320,6.34E+13,
321,6.82E+13,
322,7.08E+13,
323,7.22E+13,
324,7.70E+13,
325,8.06E+13,
326,8.20E+13,
327,8.34E+13,
328,8.62E+13,
329,9.10E+13,
330,9.24E+13,
331,9.46E+13,
332,9.94E+13,
333,1.02E+14,
334,1.05E+14,
335,1.06E+14,
336,1.09E+14,
337,1.11E+14,
338,1.16E+14,
339,1.19E+14,
340,1.24E+14,
341,1.27E+14,
342,1.25E+14,
343,1.32E+14,
344,1.36E+14,
345,1.39E+14,
346,1.43E+14,
347,1.48E+14,
348,1.53E+14,
349,1.61E+14,
350,1.62E+14,
351,1.70E+14,
352,1.75E+14,
353,1.80E+14,
354,1.84E+14,
355,1.91E+14,
356,1.96E+14,
357,2.08E+14,
358,2.10E+14,
359,2.18E+14,
360,2.24E+14,
361,2.32E+14,
362,2.36E+14,
363,2.42E+14,
364,2.50E+14,
365,2.58E+14,
366,2.62E+14,
367,2.68E+14,
368,2.76E+14,
369,2.80E+14,
370,2.90E+14,
371,2.94E+14,
372,2.98E+14,
373,3.06E+14,
374,3.10E+14,
375,3.16E+14,
376,3.22E+14,
377,3.28E+14,
378,3.34E+14,
379,3.36E+14,
380,3.44E+14,
381,3.50E+14,
382,3.58E+14,
383,3.60E+14,
384,3.66E+14,
385,3.70E+14,
386,3.74E+14,
387,3.82E+14,
388,3.86E+14,
389,3.90E+14,
390,3.98E+14,
391,4.10E+14,
392,4.12E+14,
393,4.20E+14,
394,4.28E+14,
395,4.42E+14,
396,4.44E+14,
397,4.54E+14,
398,4.56E+14,
399,4.56E+14,
400,4.56E+14,
401,4.62E+14,
402,4.62E+14,
403,4.74E+14,
404,4.74E+14,
405,4.78E+14,
406,4.84E+14,
407,4.86E+14,
408,4.94E+14,
409,4.98E+14,
410,5.06E+14,
411,5.14E+14,
412,5.14E+14,
413,5.20E+14,
414,5.22E+14,
415,5.28E+14,
416,5.32E+14,
417,5.36E+14,
418,5.36E+14,
419,5.52E+14,
420,5.58E+14,
421,5.58E+14,
422,5.58E+14,
423,5.60E+14,
424,5.62E+14,
425,5.68E+14,
426,5.76E+14,
427,5.76E+14,
428,5.88E+14,
429,5.84E+14,
430,5.88E+14,
431,5.90E+14,
432,5.96E+14,
433,6.02E+14,
434,6.06E+14,
435,6.10E+14,
436,6.16E+14,
437,6.30E+14,
438,6.38E+14,
439,6.42E+14,
440,6.38E+14,
441,6.44E+14,
442,6.52E+14,
443,6.48E+14,
444,6.60E+14,
445,6.58E+14,
446,6.66E+14,
447,6.66E+14,
448,6.76E+14,
449,6.90E+14,
450,7.78E+14,
451,7.14E+14,
452,7.42E+14,
453,7.22E+14,
454,7.22E+14,
455,7.28E+14,
456,7.36E+14,
457,7.56E+14,
458,7.64E+14,
459,7.64E+14,
460,7.56E+14,
461,7.70E+14,
462,8.06E+14,
463,8.34E+14,
464,8.06E+14,
465,8.06E+14,
466,8.20E+14,
467,8.96E+14,
468,9.60E+14,
469,8.82E+14,
470,8.76E+14,
471,8.48E+14,
472,8.20E+14,
473,9.04E+14,
474,8.76E+14,
475,8.20E+14,
476,8.20E+14,
477,8.20E+14,
478,8.06E+14,
479,8.20E+14,
480,8.48E+14,
481,8.96E+14,
482,8.76E+14,
483,8.82E+14,
484,8.76E+14,
485,8.62E+14,
486,8.34E+14,
487,8.48E+14,
488,8.48E+14,
489,8.48E+14,
490,8.48E+14,
491,8.76E+14,
492,9.24E+14,
493,9.04E+14,
494,8.82E+14,
495,8.76E+14,
496,8.62E+14,
497,8.62E+14,
498,8.62E+14,
499,8.76E+14,
500,8.76E+14,
501,8.76E+14,
502,8.76E+14,
503,8.76E+14,
504,8.82E+14,
505,8.82E+14,
506,8.82E+14,
507,8.90E+14,
508,8.90E+14,
509,8.90E+14,
510,8.96E+14,
511,8.96E+14,
512,9.04E+14,
513,9.18E+14,
514,9.18E+14,
515,9.18E+14,
516,9.24E+14,
517,9.24E+14,
518,9.24E+14,
519,9.38E+14,
520,9.38E+14,
521,9.38E+14,
522,9.38E+14,
523,9.46E+14,
524,9.38E+14,
525,9.46E+14,
526,9.60E+14,
527,9.66E+14,
528,9.66E+14,
529,9.66E+14,
530,9.66E+14,
531,9.66E+14,
532,9.66E+14,
533,9.74E+14,
534,9.74E+14,
535,9.88E+14,
536,9.88E+14,
537,9.94E+14,
538,9.94E+14,
539,9.94E+14,
540,9.94E+14,
541,9.94E+14,
542,1.02E+15,
543,1.02E+15,
544,1.02E+15,
545,1.00E+15,
546,1.02E+15,
547,1.02E+15,
548,1.02E+15,
549,1.02E+15,
550,1.02E+15,
551,1.03E+15,
552,1.03E+15,
553,1.03E+15,
554,1.03E+15,
555,1.05E+15,
556,1.04E+15,
557,1.04E+15,
558,1.05E+15,
559,1.04E+15,
560,1.04E+15,
561,1.05E+15,
562,1.05E+15,
563,1.05E+15,
564,1.05E+15,
565,1.06E+15,
566,1.06E+15,
567,1.06E+15,
568,1.06E+15,
569,1.06E+15,
570,1.06E+15,
571,1.07E+15,
572,1.06E+15,
573,1.08E+15,
574,1.07E+15,
575,1.08E+15,
576,1.08E+15,
577,1.08E+15,
578,1.08E+15,
579,1.09E+15,
580,1.08E+15,
581,1.08E+15,
582,1.08E+15,
583,1.09E+15,
584,1.08E+15,
585,1.08E+15,
586,1.10E+15,
587,1.09E+15,
588,1.10E+15,
589,1.10E+15,
590,1.10E+15,
591,1.08E+15,
592,1.10E+15,
593,1.09E+15,
594,1.08E+15,
595,1.09E+15,
596,1.08E+15,
597,1.10E+15,
598,1.09E+15,
599,1.09E+15,
600,1.10E+15,
601,1.09E+15,
602,1.10E+15,
603,1.11E+15,
604,1.10E+15,
605,1.11E+15,
606,1.10E+15,
607,1.11E+15,
608,1.11E+15,
609,1.11E+15,
610,1.11E+15,
611,1.11E+15,
612,1.11E+15,
613,1.11E+15,
614,1.11E+15,
615,1.13E+15,
616,1.13E+15,
617,1.13E+15,
618,1.13E+15,
619,1.13E+15,
620,1.13E+15,
621,1.13E+15,
622,1.13E+15,
623,1.13E+15,
624,1.13E+15,
625,1.13E+15,
626,1.11E+15,
627,1.13E+15,
628,1.13E+15,
629,1.13E+15,
630,1.13E+15,
631,1.13E+15,
632,1.13E+15,
633,1.13E+15,
634,1.13E+15,
635,1.13E+15,
636,1.13E+15,
637,1.13E+15,
638,1.13E+15,
639,1.13E+15,
640,1.13E+15,
641,1.13E+15,
642,1.13E+15,
643,1.13E+15,
644,1.13E+15,
645,1.13E+15,
646,1.13E+15,
647,1.13E+15,
648,1.14E+15,
649,1.14E+15,
650,1.14E+15,
651,1.13E+15,
652,1.13E+15,
653,1.13E+15,
654,1.13E+15,
655,1.13E+15,
656,1.11E+15,
657,1.13E+15,
658,1.11E+15,
659,1.11E+15,
660,1.11E+15,
661,1.13E+15,
662,1.13E+15,
663,1.13E+15,
664,1.11E+15,
665,1.13E+15,
666,1.11E+15,
667,1.13E+15,
668,1.13E+15,
669,1.13E+15,
670,1.13E+15,
671,1.13E+15,
672,1.11E+15,
673,1.13E+15,
674,1.13E+15,
675,1.13E+15,
676,1.13E+15,
677,1.11E+15,
678,1.13E+15,
679,1.11E+15,
680,1.13E+15,
681,1.13E+15,
682,1.13E+15,
683,1.16E+15,
684,1.16E+15,
685,1.16E+15,
686,1.16E+15,
687,1.14E+15,
688,1.16E+15,
689,1.16E+15,
690,1.13E+15,
691,1.13E+15,
692,1.13E+15,
693,1.11E+15,
694,1.10E+15,
695,1.10E+15,
696,1.08E+15,
697,1.08E+15,
698,1.08E+15,
699,1.08E+15,
700,1.06E+15,
701,1.06E+15,
702,1.05E+15,
703,1.05E+15,
704,1.05E+15,
705,1.04E+15,
706,1.04E+15,
707,1.04E+15,
708,1.04E+15,
709,1.05E+15,
710,1.06E+15,
711,1.08E+15,
712,1.10E+15,
713,1.09E+15,
714,1.09E+15,
715,1.07E+15,
716,1.06E+15,
717,1.04E+15,
718,1.03E+15,
719,1.02E+15,
720,1.02E+15,
721,1.02E+15,
722,9.94E+14,
723,1.00E+15,
724,9.94E+14,
725,9.94E+14,
726,1.00E+15,
727,1.00E+15,
728,1.02E+15,
729,1.02E+15,
730,1.02E+15,
731,1.02E+15,
732,1.03E+15,
733,1.03E+15,
734,1.04E+15,
735,1.02E+15,
736,9.94E+14,
737,9.88E+14,
738,9.88E+14,
739,9.94E+14,
740,1.00E+15,
741,9.94E+14,
742,9.94E+14,
743,9.94E+14,
744,9.88E+14,
745,9.74E+14,
746,9.74E+14,
747,9.66E+14,
748,9.66E+14,
749,9.88E+14,
750,9.88E+14,
751,9.88E+14,
752,9.88E+14,
753,9.74E+14,
754,9.88E+14,
755,9.74E+14,
756,9.66E+14,
757,9.66E+14,
758,9.74E+14,
759,9.94E+14,
760,9.94E+14,
761,1.00E+15,
762,1.02E+15,
763,1.05E+15,
764,1.20E+15,
765,1.29E+15,
766,1.16E+15,
767,1.07E+15,
768,1.02E+15,
769,9.94E+14,
770,9.88E+14,
771,9.88E+14,
772,9.88E+14,
773,9.66E+14,
774,9.88E+14,
775,9.66E+14,
776,9.66E+14,
777,9.66E+14,
778,9.66E+14,
779,9.74E+14,
780,9.66E+14,
781,9.88E+14,
782,9.88E+14,
783,9.88E+14,
784,9.94E+14,
785,9.94E+14,
786,9.94E+14,
787,1.02E+15,
788,1.02E+15,
789,1.08E+15,
790,1.10E+15,
791,1.07E+15,
792,1.06E+15,
793,1.05E+15,
794,1.05E+15,
795,1.05E+15,
796,1.07E+15,
797,1.10E+15,
798,1.11E+15,
799,1.10E+15,
800,1.08E+15,
801,1.10E+15,
802,1.08E+15,
803,1.07E+15,
804,1.08E+15,
805,1.07E+15,
806,1.11E+15,
807,1.10E+15,
808,1.11E+15,
809,1.13E+15,
810,1.13E+15,
811,1.11E+15,
812,1.13E+15,
813,1.11E+15,
814,1.13E+15,
815,1.14E+15,
816,1.16E+15,
817,1.18E+15,
818,1.20E+15,
819,1.22E+15,
820,1.32E+15,
821,1.47E+15,
822,1.73E+15,
823,2.16E+15,
824,2.28E+15,
825,2.06E+15,
826,1.88E+15,
827,1.85E+15,
828,2.08E+15,
829,1.91E+15,
830,1.62E+15,
831,1.41E+15,
832,1.34E+15,
833,1.34E+15,
834,1.58E+15,
835,1.76E+15,
836,1.57E+15,
837,1.44E+15,
838,1.33E+15,
839,1.27E+15,
840,1.27E+15,
841,1.43E+15,
842,1.36E+15,
843,1.31E+15,
844,1.20E+15,
845,1.18E+15,
846,1.18E+15,
847,1.18E+15,
848,1.17E+15,
849,1.14E+15,
850,1.20E+15,
